#SCREEN_ID	IDENTIFIER_ID	IDENTIFIER_TYPE	OFFICIAL_SYMBOL	ALIASES	ORGANISM_ID	ORGANISM_OFFICIAL	SCORE.1	SCORE.2	SCORE.3	SCORE.4	SCORE.5	HIT	SOURCE
1247	23138	ENTREZ_GENE	N4BP3	LZTS4	9606	Homo sapiens	-0.25	0.902136872	0.949927798	-	-	NO	BioGRID ORCS
1247	26133	ENTREZ_GENE	TRPC4AP	C20orf188|PPP1R158|TRRP4AP|TRUSS|dJ756N5.2|DKFZP727M231|DKFZp586C1223	9606	Homo sapiens	-0.25	0.257793135	0.448679295	-	-	NO	BioGRID ORCS
1247	28877	ENTREZ_GENE	IGKV3D-7	IGKV3D7|L25	9606	Homo sapiens	-0.25	0.712855712	0.836446083	-	-	NO	BioGRID ORCS
1247	50717	ENTREZ_GENE	DCAF8	GAN2|H326|WDR42A|FLJ35857	9606	Homo sapiens	-0.25	0.953911294	0.978006188	-	-	NO	BioGRID ORCS
1247	54522	ENTREZ_GENE	ANKRD16	DKFZP434N1511	9606	Homo sapiens	-0.25	0.69226945	0.823034658	-	-	NO	BioGRID ORCS
1247	55205	ENTREZ_GENE	ZNF532	FLJ10697	9606	Homo sapiens	-0.25	0.835155068	0.912605101	-	-	NO	BioGRID ORCS
1247	56271	ENTREZ_GENE	BEX4	BEXL1|FLJ10097	9606	Homo sapiens	-0.25	0.589682875	0.752190669	-	-	NO	BioGRID ORCS
1247	56832	ENTREZ_GENE	IFNK	IFNT1|INFE1	9606	Homo sapiens	-0.25	0.778275615	0.878735133	-	-	NO	BioGRID ORCS
1247	57522	ENTREZ_GENE	SRGAP1	ARHGAP13|NMTC2|KIAA1304	9606	Homo sapiens	-0.25	0.874570295	0.935132218	-	-	NO	BioGRID ORCS
1247	57679	ENTREZ_GENE	ALS2	ALS2CR6|ALSJ|IAHSP|PLSJ	9606	Homo sapiens	-0.25	0.629496786	0.78202148	-	-	NO	BioGRID ORCS
1247	59285	ENTREZ_GENE	CACNG6	-	9606	Homo sapiens	-0.25	0.383698882	0.580805666	-	-	NO	BioGRID ORCS
1247	78986	ENTREZ_GENE	DUSP26	DSP-4|DUSP24|LDP-4|MKP-8|MKP8|NATA1|NEAP|SKRP3	9606	Homo sapiens	-0.25	0.375982165	0.57333481	-	-	NO	BioGRID ORCS
1247	79710	ENTREZ_GENE	MORC4	ZCW4|ZCWCC2|dJ75H8.2|FLJ11565	9606	Homo sapiens	-0.25	0.747788837	0.860369493	-	-	NO	BioGRID ORCS
1247	80818	ENTREZ_GENE	ZNF436	ZNF|Zfp46|KIAA1710	9606	Homo sapiens	-0.25	0.984380613	0.991970707	-	-	NO	BioGRID ORCS
1247	83443	ENTREZ_GENE	SF3B5	SF3b10|Ysf3	9606	Homo sapiens	-0.25	0.342895247	0.540352539	-	-	NO	BioGRID ORCS
1247	83464	ENTREZ_GENE	APH1B	APH-1B|PRO1328|PSFL|TAAV688|DKFZp564D0372	9606	Homo sapiens	-0.25	0.862606524	0.928446553	-	-	NO	BioGRID ORCS
1247	83741	ENTREZ_GENE	TFAP2D	TFAP2BL1	9606	Homo sapiens	-0.25	0.699313292	0.827816043	-	-	NO	BioGRID ORCS
1247	84959	ENTREZ_GENE	UBASH3B	STS-1|STS1|TULA-2|TULA2|p70|KIAA1959	9606	Homo sapiens	-0.25	0.546867275	0.719797132	-	-	NO	BioGRID ORCS
1247	85453	ENTREZ_GENE	TSPYL5	KIAA1750	9606	Homo sapiens	-0.25	0.819565588	0.904017735	-	-	NO	BioGRID ORCS
1247	89858	ENTREZ_GENE	SIGLEC12	S2V|SIGLECL1|SLG|Siglec-XII|Siglec-L1|Siglec-12	9606	Homo sapiens	-0.25	0.491563855	0.674534096	-	-	NO	BioGRID ORCS
1247	92749	ENTREZ_GENE	DRC1	C2orf39|CCDC164|CILD21|FLJ32660	9606	Homo sapiens	-0.25	0.730209028	0.847481555	-	-	NO	BioGRID ORCS
1247	94039	ENTREZ_GENE	ZNF101	HZF12|DKFZp570I0164	9606	Homo sapiens	-0.25	0.536114891	0.710863516	-	-	NO	BioGRID ORCS
1247	115352	ENTREZ_GENE	FCRL3	CD307c|FCRH3|IFGP3|IRTA3|SPAP2|SPAP2e|SPAP2d|SPAP2b|SPAP2c|SPAP2a	9606	Homo sapiens	-0.25	0.468545493	0.656416708	-	-	NO	BioGRID ORCS
1247	120066	ENTREZ_GENE	OR5P3	JCG1	9606	Homo sapiens	-0.25	0.631051626	0.783079549	-	-	NO	BioGRID ORCS
1247	126789	ENTREZ_GENE	PUSL1	FLJ90811	9606	Homo sapiens	-0.25	0.546618239	0.71961145	-	-	NO	BioGRID ORCS
1247	130540	ENTREZ_GENE	ALS2CR12	-	9606	Homo sapiens	-0.25	0.573030155	0.739461982	-	-	NO	BioGRID ORCS
1247	143570	ENTREZ_GENE	XRRA1	FLJ00225	9606	Homo sapiens	-0.25	0.354698361	0.551177217	-	-	NO	BioGRID ORCS
1247	160857	ENTREZ_GENE	CCDC122	FLJ31846	9606	Homo sapiens	-0.25	0.901612536	0.94982584	-	-	NO	BioGRID ORCS
1247	196394	ENTREZ_GENE	AMN1	-	9606	Homo sapiens	-0.25	0.862810196	0.928465864	-	-	NO	BioGRID ORCS
1247	200909	ENTREZ_GENE	HTR3D	5HT3D	9606	Homo sapiens	-0.25	0.956514184	0.979277646	-	-	NO	BioGRID ORCS
1247	221613	ENTREZ_GENE	HIST1H2AA	H2AA|H2AFR|TH2A|bA317E16.2	9606	Homo sapiens	-0.25	0.796505169	0.89076719	-	-	NO	BioGRID ORCS
1247	284098	ENTREZ_GENE	PIGW	Gwt1|HPMRS5|FLJ37433	9606	Homo sapiens	-0.25	0.904325863	0.950967666	-	-	NO	BioGRID ORCS
1247	284353	ENTREZ_GENE	NKPD1	FLJ33600	9606	Homo sapiens	-0.25	0.859723582	0.926540517	-	-	NO	BioGRID ORCS
1247	284656	ENTREZ_GENE	EPHA10	FLJ33655|FLJ16103	9606	Homo sapiens	-0.25	0.603661309	0.762334946	-	-	NO	BioGRID ORCS
1247	285704	ENTREZ_GENE	RGMB	DRAGON|FLJ90406	9606	Homo sapiens	-0.25	0.922662764	0.96051461	-	-	NO	BioGRID ORCS
1247	353133	ENTREZ_GENE	LCE1C	LEP3	9606	Homo sapiens	-0.25	0.280834173	0.474567744	-	-	NO	BioGRID ORCS
1247	392309	ENTREZ_GENE	OR13J1	OR9-2	9606	Homo sapiens	-0.25	0.95850984	0.980473691	-	-	NO	BioGRID ORCS
1247	100526773	ENTREZ_GENE	EPPIN-WFDC6	SPINLW1-WFDC6	9606	Homo sapiens	-0.25	0.850019773	0.921046677	-	-	NO	BioGRID ORCS
1247	100533467	ENTREZ_GENE	BIVM-ERCC5	ERCC5-202	9606	Homo sapiens	-0.25	0.643318219	0.792255999	-	-	NO	BioGRID ORCS
1247	862U	UNKNOWN	RP11-697E2.6	-	9606	Homo sapiens	-0.25	0.841634573	0.916330443	-	-	NO	BioGRID ORCS
1247	7468	ENTREZ_GENE	NSD2	KMT3F|KMT3G|MMSET|REIIBP|TRX5|WHS|WHSC1	9606	Homo sapiens	-0.25	0.581111601	0.745726323	-	-	NO	BioGRID ORCS
1247	897U	UNKNOWN	U82695.9	-	9606	Homo sapiens	-0.25	0.414403043	0.609339161	-	-	NO	BioGRID ORCS
1247	836U	UNKNOWN	AC020952.1	-	9606	Homo sapiens	-0.25	0.905466252	0.951527426	-	-	NO	BioGRID ORCS
1247	750U	UNKNOWN	AC018755.1	-	9606	Homo sapiens	-0.25	0.634720132	0.78616599	-	-	NO	BioGRID ORCS
1247	131831	ENTREZ_GENE	ERICH6	C3orf44|ERICH6A|FAM194A	9606	Homo sapiens	-0.25	0.880449562	0.938406235	-	-	NO	BioGRID ORCS
1247	688	ENTREZ_GENE	KLF5	BTEB2|CKLF|IKLF	9606	Homo sapiens	-0.24	0.411708162	0.60710505	-	-	NO	BioGRID ORCS
1247	785	ENTREZ_GENE	CACNB4	CAB4|CACNLB4|EA5|EIG9|EJM|EJM4|EJM6	9606	Homo sapiens	-0.24	0.832930296	0.911368607	-	-	NO	BioGRID ORCS
1247	952	ENTREZ_GENE	CD38	ADPRC 1|ADPRC1	9606	Homo sapiens	-0.24	0.301340218	0.497515627	-	-	NO	BioGRID ORCS
1247	1565	ENTREZ_GENE	CYP2D6	CPD6|CYP2D|CYP2D7AP|CYP2D7BP|CYP2D7P2|CYP2D8P2|CYP2DL1|CYPIID6|P450-DB1|P450C2D|P450DB1	9606	Homo sapiens	-0.24	0.75482324	0.864484762	-	-	NO	BioGRID ORCS
1247	2312	ENTREZ_GENE	FLG	ATOD2	9606	Homo sapiens	-0.24	0.667713085	0.807796588	-	-	NO	BioGRID ORCS
1247	2562	ENTREZ_GENE	GABRB3	ECA5|EIEE43	9606	Homo sapiens	-0.24	0.957729897	0.97997989	-	-	NO	BioGRID ORCS
1247	2888	ENTREZ_GENE	GRB14	-	9606	Homo sapiens	-0.24	0.681827488	0.816298794	-	-	NO	BioGRID ORCS
1247	3880	ENTREZ_GENE	KRT19	CK19|K19|K1CS	9606	Homo sapiens	-0.24	0.73436883	0.850361323	-	-	NO	BioGRID ORCS
1247	4216	ENTREZ_GENE	MAP3K4	MAPKKK4|MEKK 4|MEKK4|MTK1|PRO0412|KIAA0213	9606	Homo sapiens	-0.24	0.786257444	0.884650227	-	-	NO	BioGRID ORCS
1247	5294	ENTREZ_GENE	PIK3CG	PI3CG|PI3K|PI3Kgamma|PIK3|p110gamma|p120-PI3K	9606	Homo sapiens	-0.24	0.598172012	0.758253396	-	-	NO	BioGRID ORCS
1247	5934	ENTREZ_GENE	RBL2	P130|Rb2	9606	Homo sapiens	-0.24	0.282429637	0.47589978	-	-	NO	BioGRID ORCS
1247	6441	ENTREZ_GENE	SFTPD	COLEC7|PSP-D|SFTP4|SP-D	9606	Homo sapiens	-0.24	0.476888236	0.66308721	-	-	NO	BioGRID ORCS
1247	6468	ENTREZ_GENE	FBXW4	DAC|FBW4|FBWD4|SHFM3|SHSF3|dactylin	9606	Homo sapiens	-0.24	0.469181641	0.656847728	-	-	NO	BioGRID ORCS
1247	6511	ENTREZ_GENE	SLC1A6	EAAT4	9606	Homo sapiens	-0.24	0.61048396	0.767268213	-	-	NO	BioGRID ORCS
1247	7366	ENTREZ_GENE	UGT2B15	HLUG4|UDPGT 2B8|UDPGT2B15|UDPGTH3|UGT2B8	9606	Homo sapiens	-0.24	0.982359591	0.991433017	-	-	NO	BioGRID ORCS
1247	7478	ENTREZ_GENE	WNT8A	WNT8D	9606	Homo sapiens	-0.24	0.857088268	0.92486159	-	-	NO	BioGRID ORCS
1247	7582	ENTREZ_GENE	ZNF33B	KOX2|KOX31|ZNF11B	9606	Homo sapiens	-0.24	0.977284598	0.989053146	-	-	NO	BioGRID ORCS
1247	8814	ENTREZ_GENE	CDKL1	KKIALRE|P42	9606	Homo sapiens	-0.24	0.590636617	0.752878934	-	-	NO	BioGRID ORCS
1247	9221	ENTREZ_GENE	NOLC1	NOPP130|NOPP140|NS5ATP13|P130|KIAA0035	9606	Homo sapiens	-0.24	0.613170008	0.769267313	-	-	NO	BioGRID ORCS
1247	9381	ENTREZ_GENE	OTOF	AUNB1|DFNB6|DFNB9|FER1L2|NSRD9	9606	Homo sapiens	-0.24	0.832638253	0.911273101	-	-	NO	BioGRID ORCS
1247	9557	ENTREZ_GENE	CHD1L	ALC1|CHDL	9606	Homo sapiens	-0.24	0.487402965	0.671339824	-	-	NO	BioGRID ORCS
1247	9811	ENTREZ_GENE	CTIF	Gm672|KIAA0427	9606	Homo sapiens	-0.24	0.816701998	0.902151679	-	-	NO	BioGRID ORCS
1247	10193	ENTREZ_GENE	RNF41	FLRF|NRDP1|SBBI03	9606	Homo sapiens	-0.24	0.414666516	0.60954728	-	-	NO	BioGRID ORCS
1247	23113	ENTREZ_GENE	CUL9	H7AP1|PARC|KIAA0708	9606	Homo sapiens	-0.24	0.360808441	0.557748	-	-	NO	BioGRID ORCS
1247	23345	ENTREZ_GENE	SYNE1	8B|ARCA1|C6orf98|CPG2|EDMD4|KASH1|MYNE1|Nesp1|SCAR8|dJ45H2.2|enaptin|KIAA0796|SYNE-1B|Nesprin-1	9606	Homo sapiens	-0.24	0.490132534	0.673102956	-	-	NO	BioGRID ORCS
1247	23581	ENTREZ_GENE	CASP14	ARCI12	9606	Homo sapiens	-0.24	0.717949753	0.839392111	-	-	NO	BioGRID ORCS
1247	27151	ENTREZ_GENE	CPAMD8	ASGD8|K-CAP|VIP|KIAA1283	9606	Homo sapiens	-0.24	0.932087592	0.965951064	-	-	NO	BioGRID ORCS
1247	30835	ENTREZ_GENE	CD209	CDSIGN|CLEC4L|DC-SIGN|DC-SIGN1	9606	Homo sapiens	-0.24	0.381361221	0.578449441	-	-	NO	BioGRID ORCS
1247	51057	ENTREZ_GENE	WDPCP	BBS15|C2orf86|CHDTHP|FRITZ|FRTZ|hFrtz	9606	Homo sapiens	-0.24	0.429830712	0.623068594	-	-	NO	BioGRID ORCS
1247	51060	ENTREZ_GENE	TXNDC12	AG1|AGR1|ERP16|ERP18|ERP19|PDIA16|TLP19|hAG-1|hTLP19	9606	Homo sapiens	-0.24	0.810959866	0.899337446	-	-	NO	BioGRID ORCS
1247	51734	ENTREZ_GENE	MSRB1	HSPC270|SELR|SELX|SEPX1|SepR	9606	Homo sapiens	-0.24	0.255023	0.44540483	-	-	NO	BioGRID ORCS
1247	54586	ENTREZ_GENE	EQTN	AFAF|C9orf11|SPACA8|equatorin	9606	Homo sapiens	-0.24	0.836121795	0.913014693	-	-	NO	BioGRID ORCS
1247	54959	ENTREZ_GENE	ODAM	APIN|FLJ20513	9606	Homo sapiens	-0.24	0.606917419	0.764708299	-	-	NO	BioGRID ORCS
1247	55172	ENTREZ_GENE	DNAAF2	C14orf104|CILD10|KTU|PF13|FLJ10563	9606	Homo sapiens	-0.24	0.653611388	0.799243482	-	-	NO	BioGRID ORCS
1247	55198	ENTREZ_GENE	APPL2	DIP13B|FLJ10659	9606	Homo sapiens	-0.24	0.637492834	0.788169523	-	-	NO	BioGRID ORCS
1247	56624	ENTREZ_GENE	ASAH2	BCDase|HNAC1|LCDase|N-CDase|NCDase	9606	Homo sapiens	-0.24	0.663862851	0.805546549	-	-	NO	BioGRID ORCS
1247	57091	ENTREZ_GENE	CASS4	C20orf32|CAS4|HEFL|HEPL	9606	Homo sapiens	-0.24	0.606555241	0.764541012	-	-	NO	BioGRID ORCS
1247	57335	ENTREZ_GENE	ZNF286A	ZNF286|KIAA1874	9606	Homo sapiens	-0.24	0.76440801	0.869905104	-	-	NO	BioGRID ORCS
1247	57555	ENTREZ_GENE	NLGN2	KIAA1366	9606	Homo sapiens	-0.24	0.43725168	0.629466133	-	-	NO	BioGRID ORCS
1247	79905	ENTREZ_GENE	TMC7	FLJ21240	9606	Homo sapiens	-0.24	0.800996939	0.893541489	-	-	NO	BioGRID ORCS
1247	80331	ENTREZ_GENE	DNAJC5	CLN4|CLN4B|CSP|DNAJC5A|NCL|mir-941-2|mir-941-3|mir-941-4|mir-941-5|FLJ13070|FLJ00118	9606	Homo sapiens	-0.24	0.235699113	0.424559901	-	-	NO	BioGRID ORCS
1247	84926	ENTREZ_GENE	SPRYD3	FLJ14800	9606	Homo sapiens	-0.24	0.384107693	0.581135657	-	-	NO	BioGRID ORCS
1247	84938	ENTREZ_GENE	ATG4C	APG4-C|APG4C|AUTL1|AUTL3|FLJ14867	9606	Homo sapiens	-0.24	0.864779496	0.929283478	-	-	NO	BioGRID ORCS
1247	115861	ENTREZ_GENE	NXNL1	RDCVF|TXNL6	9606	Homo sapiens	-0.24	0.901528039	0.94982584	-	-	NO	BioGRID ORCS
1247	117166	ENTREZ_GENE	WFIKKN1	C16orf12|RJD2|WFDC20A|WFIKKN	9606	Homo sapiens	-0.24	0.815226412	0.901219193	-	-	NO	BioGRID ORCS
1247	126295	ENTREZ_GENE	ZNF57	ZNF424	9606	Homo sapiens	-0.24	0.343540242	0.540814885	-	-	NO	BioGRID ORCS
1247	132946	ENTREZ_GENE	ARL9	-	9606	Homo sapiens	-0.24	0.765962247	0.870633304	-	-	NO	BioGRID ORCS
1247	146822	ENTREZ_GENE	CDRT15	-	9606	Homo sapiens	-0.24	0.607098543	0.764791941	-	-	NO	BioGRID ORCS
1247	158763	ENTREZ_GENE	ARHGAP36	FLJ30058	9606	Homo sapiens	-0.24	0.759794565	0.86739498	-	-	NO	BioGRID ORCS
1247	245915	ENTREZ_GENE	DEFB112	DEFB-12	9606	Homo sapiens	-0.24	0.903550512	0.95070981	-	-	NO	BioGRID ORCS
1247	245937	ENTREZ_GENE	DEFB124	DEFB-24	9606	Homo sapiens	-0.24	0.560824656	0.730503056	-	-	NO	BioGRID ORCS
1247	317761	ENTREZ_GENE	C14orf39	Six6os1	9606	Homo sapiens	-0.24	0.665577628	0.806534338	-	-	NO	BioGRID ORCS
1247	387357	ENTREZ_GENE	THEMIS	C6orf190|C6orf207|GASP|SPOT|TSEPA|FLJ40584|bA325O24.3|bA325O24.4	9606	Homo sapiens	-0.24	0.827811694	0.908651245	-	-	NO	BioGRID ORCS
1247	390265	ENTREZ_GENE	OR10G7	OR11-283	9606	Homo sapiens	-0.24	0.448684034	0.63959799	-	-	NO	BioGRID ORCS
1247	399967	ENTREZ_GENE	PATE2	C11orf38|PATE-M|UNQ3112|LVLF3112	9606	Homo sapiens	-0.24	0.801397518	0.893689407	-	-	NO	BioGRID ORCS
1247	414236	ENTREZ_GENE	C10orf55	bA417O11.3	9606	Homo sapiens	-0.24	0.070339967	0.185165611	-	-	NO	BioGRID ORCS
1247	439921	ENTREZ_GENE	MXRA7	PS1TP1|TMAP1|FLJ46603	9606	Homo sapiens	-0.24	0.658604089	0.802085838	-	-	NO	BioGRID ORCS
1247	643155	ENTREZ_GENE	SMIM15	C5orf43|DKFZP686E2158	9606	Homo sapiens	-0.24	0.337139656	0.534213925	-	-	NO	BioGRID ORCS
1247	100113407	ENTREZ_GENE	TMEM170B	-	9606	Homo sapiens	-0.24	0.772541332	0.874878885	-	-	NO	BioGRID ORCS
1247	100529239	ENTREZ_GENE	RPS10-NUDT3	-	9606	Homo sapiens	-0.24	0.144373356	0.305135782	-	-	NO	BioGRID ORCS
1247	10650	ENTREZ_GENE	PRELID3A	C18orf43|HFL-EDDG1|SLMO1|FLJ31484	9606	Homo sapiens	-0.24	0.750211403	0.861743291	-	-	NO	BioGRID ORCS
1247	327U	UNKNOWN	CTA-299D3.8	-	9606	Homo sapiens	-0.24	0.630887881	0.783019929	-	-	NO	BioGRID ORCS
1247	7978	ENTREZ_GENE	MTERF1	MTERF	9606	Homo sapiens	-0.24	0.676386971	0.81324237	-	-	NO	BioGRID ORCS
1247	252U	UNKNOWN	AL360181.1	-	9606	Homo sapiens	-0.24	0.436131311	0.628737718	-	-	NO	BioGRID ORCS
1247	416U	UNKNOWN	AL138764.1	-	9606	Homo sapiens	-0.24	0.250728086	0.440829932	-	-	NO	BioGRID ORCS
1247	793U	UNKNOWN	AC132216.1	-	9606	Homo sapiens	-0.24	0.562707657	0.731831045	-	-	NO	BioGRID ORCS
1247	258	ENTREZ_GENE	AMBN	AI1F	9606	Homo sapiens	-0.23	0.241630514	0.430666169	-	-	NO	BioGRID ORCS
1247	859	ENTREZ_GENE	CAV3	LGMD1C|LQT9|VIP-21|VIP21	9606	Homo sapiens	-0.23	0.94010166	0.970280273	-	-	NO	BioGRID ORCS
1247	1203	ENTREZ_GENE	CLN5	NCL	9606	Homo sapiens	-0.23	0.460126779	0.649170611	-	-	NO	BioGRID ORCS
1247	1264	ENTREZ_GENE	CNN1	HEL-S-14|SMCC|Sm-Calp	9606	Homo sapiens	-0.23	0.915098671	0.955848817	-	-	NO	BioGRID ORCS
1247	1512	ENTREZ_GENE	CTSH	ACC-4|ACC-5|ACC4|ACC5|CPSB	9606	Homo sapiens	-0.23	0.419226988	0.613679565	-	-	NO	BioGRID ORCS
1247	2993	ENTREZ_GENE	GYPA	CD235a|GPA|GPErik|GPSAT|HGpMiV|HGpMiXI|HGpSta(C)|MN|MNS|PAS-2	9606	Homo sapiens	-0.23	0.926308204	0.962693498	-	-	NO	BioGRID ORCS
1247	3201	ENTREZ_GENE	HOXA4	HOX1|HOX1D	9606	Homo sapiens	-0.23	0.557630633	0.727974286	-	-	NO	BioGRID ORCS
1247	3566	ENTREZ_GENE	IL4R	CD124|IL-4RA|IL4RA	9606	Homo sapiens	-0.23	0.712748379	0.836417009	-	-	NO	BioGRID ORCS
1247	3938	ENTREZ_GENE	LCT	LAC|LPH|LPH1	9606	Homo sapiens	-0.23	0.683179652	0.817355687	-	-	NO	BioGRID ORCS
1247	4090	ENTREZ_GENE	SMAD5	DWFC|JV5-1|MADH5	9606	Homo sapiens	-0.23	0.950185002	0.975772388	-	-	NO	BioGRID ORCS
1247	4952	ENTREZ_GENE	OCRL	INPP5F|LOCR|NPHL2|OCRL-1|OCRL1	9606	Homo sapiens	-0.23	0.464527661	0.653146298	-	-	NO	BioGRID ORCS
1247	5303	ENTREZ_GENE	PIN4	EPVH|PAR14|PAR17	9606	Homo sapiens	-0.23	0.313110003	0.510041229	-	-	NO	BioGRID ORCS
1247	5304	ENTREZ_GENE	PIP	GCDFP-15|GCDFP15|GPIP4	9606	Homo sapiens	-0.23	0.707346238	0.832887491	-	-	NO	BioGRID ORCS
1247	5919	ENTREZ_GENE	RARRES2	HP10433|TIG2	9606	Homo sapiens	-0.23	0.563776692	0.73250674	-	-	NO	BioGRID ORCS
1247	5949	ENTREZ_GENE	RBP3	D10S64|D10S65|D10S66|IRBP|RBPI|RP66	9606	Homo sapiens	-0.23	0.794261799	0.889327521	-	-	NO	BioGRID ORCS
1247	6345	ENTREZ_GENE	SRL	-	9606	Homo sapiens	-0.23	0.844923453	0.918161478	-	-	NO	BioGRID ORCS
1247	6397	ENTREZ_GENE	SEC14L1	PRELID4A|SEC14L	9606	Homo sapiens	-0.23	0.114463523	0.260269797	-	-	NO	BioGRID ORCS
1247	6890	ENTREZ_GENE	TAP1	ABC17|ABCB2|APT1|D6S114E|PSF-1|PSF1|RING4|TAP1*0102N|TAP1N	9606	Homo sapiens	-0.23	0.990329381	0.995256855	-	-	NO	BioGRID ORCS
1247	6982	ENTREZ_GENE	TRGV8	TCRGV8|V1S8	9606	Homo sapiens	-0.23	0.584509447	0.748070334	-	-	NO	BioGRID ORCS
1247	7289	ENTREZ_GENE	TULP3	TUBL3	9606	Homo sapiens	-0.23	0.589881513	0.752249409	-	-	NO	BioGRID ORCS
1247	7334	ENTREZ_GENE	UBE2N	HEL-S-71|UBC13|UBCHBEN; UBC13|UbcH-ben|UbcH13	9606	Homo sapiens	-0.23	0.212899791	0.396956239	-	-	NO	BioGRID ORCS
1247	9832	ENTREZ_GENE	JAKMIP2	JAMIP2|NECC1|KIAA0555	9606	Homo sapiens	-0.23	0.695564658	0.825186051	-	-	NO	BioGRID ORCS
1247	9990	ENTREZ_GENE	SLC12A6	ACCPN|KCC3|KCC3A|KCC3B	9606	Homo sapiens	-0.23	0.752199311	0.862837803	-	-	NO	BioGRID ORCS
1247	10497	ENTREZ_GENE	UNC13B	MUNC13|UNC13|Unc13h2|hmunc13	9606	Homo sapiens	-0.23	0.171333514	0.34242728	-	-	NO	BioGRID ORCS
1247	22986	ENTREZ_GENE	SORCS3	SORCS|KIAA1059	9606	Homo sapiens	-0.23	0.942552924	0.971509704	-	-	NO	BioGRID ORCS
1247	26960	ENTREZ_GENE	NBEA	BCL8B|LYST2|KIAA1544|FLJ10197	9606	Homo sapiens	-0.23	0.961125229	0.981695871	-	-	NO	BioGRID ORCS
1247	27112	ENTREZ_GENE	FAM155B	CXorf63|TED|TMEM28|bB57D9.1	9606	Homo sapiens	-0.23	0.859959621	0.926695009	-	-	NO	BioGRID ORCS
1247	27233	ENTREZ_GENE	SULT1C4	SULT1C|SULT1C2	9606	Homo sapiens	-0.23	0.946013105	0.973317277	-	-	NO	BioGRID ORCS
1247	27236	ENTREZ_GENE	ARFIP1	HSU52521	9606	Homo sapiens	-0.23	0.516738409	0.694868946	-	-	NO	BioGRID ORCS
1247	55086	ENTREZ_GENE	CXorf57	FLJ10178|FLJ14191	9606	Homo sapiens	-0.23	0.851938165	0.921926375	-	-	NO	BioGRID ORCS
1247	55536	ENTREZ_GENE	CDCA7L	JPO2|R1|RAM2	9606	Homo sapiens	-0.23	0.730663622	0.847713942	-	-	NO	BioGRID ORCS
1247	56287	ENTREZ_GENE	GKN1	AMP18|BRICD1|CA11|FOV|foveolin	9606	Homo sapiens	-0.23	0.657708435	0.801487019	-	-	NO	BioGRID ORCS
1247	57464	ENTREZ_GENE	STRIP2	FAM40B|FAR11B|KIAA1170	9606	Homo sapiens	-0.23	0.503774238	0.684618027	-	-	NO	BioGRID ORCS
1247	63922	ENTREZ_GENE	CHTF18	C16orf41|C321D2.2|C321D2.3|C321D2.4|CHL12|Ctf18|RUVBL	9606	Homo sapiens	-0.23	0.555850475	0.726599078	-	-	NO	BioGRID ORCS
1247	64902	ENTREZ_GENE	AGXT2	AGT2|BAIBA|DAIBAT	9606	Homo sapiens	-0.23	0.619857051	0.774085785	-	-	NO	BioGRID ORCS
1247	65059	ENTREZ_GENE	RAPH1	ALS2CR18|ALS2CR9|LPD|PREL-2|PREL2|RMO1|RalGDS/AF-6|KIAA1681	9606	Homo sapiens	-0.23	0.351831755	0.548684119	-	-	NO	BioGRID ORCS
1247	79139	ENTREZ_GENE	DERL1	DER-1|DER1|derlin-1|PRO2577|FLJ13784	9606	Homo sapiens	-0.23	0.501792278	0.682784769	-	-	NO	BioGRID ORCS
1247	80851	ENTREZ_GENE	SH3BP5L	KIAA1720	9606	Homo sapiens	-0.23	0.447136136	0.63818231	-	-	NO	BioGRID ORCS
1247	81792	ENTREZ_GENE	ADAMTS12	PRO4389	9606	Homo sapiens	-0.23	0.181708211	0.356498959	-	-	NO	BioGRID ORCS
1247	83756	ENTREZ_GENE	TAS1R3	T1R3	9606	Homo sapiens	-0.23	0.99494638	0.997340476	-	-	NO	BioGRID ORCS
1247	84103	ENTREZ_GENE	C4orf17	DKFZP434G072	9606	Homo sapiens	-0.23	0.482363309	0.667291292	-	-	NO	BioGRID ORCS
1247	84189	ENTREZ_GENE	SLITRK6	DFNMYP|FLJ22774	9606	Homo sapiens	-0.23	0.793218434	0.888930998	-	-	NO	BioGRID ORCS
1247	84640	ENTREZ_GENE	USP38	HP43.8KD|KIAA1891	9606	Homo sapiens	-0.23	0.510576987	0.690157333	-	-	NO	BioGRID ORCS
1247	84725	ENTREZ_GENE	PLEKHA8	FAPP2	9606	Homo sapiens	-0.23	0.849004512	0.920345561	-	-	NO	BioGRID ORCS
1247	84752	ENTREZ_GENE	B3GNT9	-	9606	Homo sapiens	-0.23	0.698801681	0.827529587	-	-	NO	BioGRID ORCS
1247	85366	ENTREZ_GENE	MYLK2	KMLC|MLCK|MLCK2|skMLCK	9606	Homo sapiens	-0.23	0.661836667	0.804190608	-	-	NO	BioGRID ORCS
1247	91614	ENTREZ_GENE	DEPDC7	TR2|dJ85M6.4	9606	Homo sapiens	-0.23	0.765566714	0.870406605	-	-	NO	BioGRID ORCS
1247	115572	ENTREZ_GENE	FAM46B	-	9606	Homo sapiens	-0.23	0.552514266	0.72379948	-	-	NO	BioGRID ORCS
1247	124912	ENTREZ_GENE	SPACA3	ALLP17|CT54|LYC3|LYZC|LYZL3|SLLP1	9606	Homo sapiens	-0.23	0.959358647	0.980993889	-	-	NO	BioGRID ORCS
1247	130612	ENTREZ_GENE	TMEM198	TMEM198A	9606	Homo sapiens	-0.23	0.259723465	0.450803733	-	-	NO	BioGRID ORCS
